LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,L400,A113,,Analyze exhibit set for hearing strategy regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A105,,Prepare jury instructions research,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Draft pretrial conference statement regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review case assessment and litigation priorities regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft statement of undisputed facts re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L100,A111,,Analyze case chronology re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare witness availability chart re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze service requirements under applicable rules regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document set for production issues regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A101,,Mentor Associate on brief structure re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L420,A107,,Draft statement of undisputed facts re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing exhibit strategy and witness materials re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A103,,Prepare deposition plan and witness outline re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A113,,Analyze brief authorities and record citations re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L210,A101,,Prepare for settlement conference re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L110,A101,,Conference with {NAME_PLACEHOLDER} re strategy regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A112,,Analyze document production for key facts re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze opposing counsel tactics regarding deposition strategy; Outline oral argument themes; Prepare witness examination outlines regarding litigation strategy (follow-up),Partner,Y,N,N,N,,,,,,,
FEE,L120,A112,,Review opposing expert report regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L240,A105,,Legal research on dispositive issues re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L240,A109,,Analyze privilege log entries re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A105,,Research sanctions standards re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re compliance with local rules with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Review expert retention strategy re compliance with local rules; Analyze opposing counsel tactics; Attend hearing and argue motion; Review discovery plan and priorities regarding deposition strategy; Assess risk and exposure estimates (follow-up),Partner,Y,N,N,N,,,,,,,
FEE,L300,A110,,Prepare witness examination outlines regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare interrogatories and RFPs re trial preparation; Draft motion for summary judgment re trial preparation; Meet and confer with opposing counsel; Research expert admissibility (Daubert); Draft pretrial conference statement with {NAME_PLACEHOLDER} regarding expert strategy (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L300,A109,,Outline oral argument themes re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A105,,Assess risk and exposure estimates re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A109,,Track discovery deficiencies re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L240,A112,,Analyze document production for key facts re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re discovery issues with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A105,,Prepare jury instructions research re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft initial disclosures regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L230,A101,,Analyze case chronology regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding litigation strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L100,A107,,Draft joint case management statement regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare exhibit list cross-references re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A112,,Analyze opposing counsel tactics re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L400,A107,,Revise privilege log entries re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L130,A107,,Revise privilege log entries re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft statement of undisputed facts re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L330,A103,,Analyze privilege log entries,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L110,A101,,Conference with {NAME_PLACEHOLDER} re strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A111,,Prepare hearing strategy re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A105,,Research expert admissibility (Daubert) re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A103,,Analyze brief authorities and record citations re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A101,,Draft pretrial conference statement re discovery issues with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding litigation strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Analyze brief authorities and record citations regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L430,A102,,Meet and confer with opposing counsel,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft joint case management statement regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A107,,Compile record citations regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Prepare interrogatories and RFPs,Associate,N,N,N,N,,,,,,,
FEE,L120,A105,,Legal research on dispositive issues regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare hearing strategy regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A104,,Evaluate appeal issues re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L320,A113,,Prepare and serve subpoenas re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L320,A102,,Meet and confer with opposing counsel regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding expert strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L510,A102,,Compile record citations,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze case chronology regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A105,,Research expert admissibility (Daubert) re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review opposing expert report re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy regarding litigation strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft subpoena to third party regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Analyze privilege log entries regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Review case assessment and litigation priorities; Analyze opposing counsel tactics re compliance with local rules; High-level review of draft motion; Evaluate removal/remand options,Partner,Y,N,N,N,,,,,,,
FEE,L120,A112,,Analyze document production for key facts regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A104,,Outline oral argument themes re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re settlement framework with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses,Associate,N,N,N,N,,,,,,,
FEE,L500,A112,,Prepare witness availability chart,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A101,,Draft pretrial conference statement re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L200,A113,,Approve final brief for court submission re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L200,A105,,Draft mediation brief; Draft reply brief re motion practice; Prepare jury instructions research regarding deposition strategy; Research sanctions standards,Associate,Y,N,N,N,,,,,,,
FEE,L400,A101,,Evaluate settlement options regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L310,A108,,Prepare witness availability chart re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A105,,Legal research on dispositive issues regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze exhibit set for hearing strategy; Analyze case chronology; Prepare trial notebook sections regarding deposition strategy,Paralegal,Y,N,N,N,,,,,,,
FEE,L300,A110,,Review trial exhibit list regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft statement of undisputed facts regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L110,A112,,Review expert retention strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Compile record citations regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A105,,Research expert admissibility (Daubert) regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L130,A107,,Revise privilege log entries re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L120,A101,,Prepare for settlement conference regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L240,A107,,Draft responses to RFPs and RFAs re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L400,A102,,Meet and confer with opposing counsel re trial preparation with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document vendor output for production issues regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L440,A101,,Prepare for settlement conference regarding procedural strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A108,,Prepare witness examination outlines re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft protective order regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Track discovery deficiencies regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L110,A113,,Review correspondence for litigation strategy regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Review expert retention strategy; Attend hearing and argue motion re discovery issues; High-level review of draft motion; Assess risk and exposure estimates regarding deposition strategy; Prepare for hearing; refine arguments re compliance with local rules (follow-up),Partner,Y,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re trial preparation with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft statement of undisputed facts,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief; Draft subpoena to third party; Analyze document production for key facts; Draft joint case management statement regarding expert strategy,Associate,Y,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare deposition plan and witness outline re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A101,,Review discovery plan and priorities re compliance with local rules; Assess risk and exposure estimates re mediation planning; Prepare for settlement conference; Evaluate settlement options; Review trial exhibit list (follow-up),Partner,Y,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review expert retention strategy regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft initial disclosures regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L200,A105,,Analyze brief authorities and record citations re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A104,,Prepare interrogatories and RFPs re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L400,A102,,Prepare exhibit list cross-references; Meet and confer with opposing counsel re settlement framework; Draft responses to RFPs and RFAs; Revise privilege log entries regarding expert strategy (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement regarding expert strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Assess risk and exposure estimates; Approve deposition strategy re mediation planning; High-level review of draft motion,Partner,Y,N,N,N,,,,,,,
FEE,L400,A112,,Review opposing expert report re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft subpoena to third party regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L240,A113,,Review document set for production issues re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A112,,Prepare exhibit list cross-references re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L510,A112,,Analyze document production for key facts regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A102,,Meet and confer with opposing counsel re compliance with local rules; Draft subpoena to third party re discovery issues; Draft initial disclosures re discovery issues; Draft mediation brief regarding deposition strategy; Analyze document production for key facts,Associate,Y,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re compliance with local rules with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise privilege log entries regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A106,,Analyze service requirements under applicable rules re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft joint case management statement re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L120,A105,,Research expert admissibility (Daubert) regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion for summary judgment regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} regarding expert strategy; Prepare and serve subpoenas; Review document set for production issues; Analyze privilege log entries re trial preparation; Prepare trial notebook sections,Paralegal,Y,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L200,A113,,Review document set for production issues re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A105,,Compile record citations re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Conference with {NAME_PLACEHOLDER} re strategy re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture regarding expert strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A101,,Track discovery deficiencies re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L310,A112,,Review opposing expert report re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Revise discovery responses re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Prepare witness examination outlines re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L320,A105,,Prepare and serve subpoenas regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A110,,Review correspondence for litigation strategy; Finalize motion submission strategy; Prepare and serve subpoenas regarding procedural strategy; Prepare deposition strategy for {NAME_PLACEHOLDER} re trial preparation (follow-up),Paralegal,Y,N,N,N,,,,,,,
FEE,L200,A105,,Legal research on dispositive issues; Prepare deposition cross outline with {NAME_PLACEHOLDER}; Draft opposition to motion to compel re mediation planning; Draft statement of undisputed facts regarding deposition strategy; Revise discovery responses (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L300,A101,,Conference with {NAME_PLACEHOLDER} re strategy re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L300,A101,,Draft pretrial conference statement re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A103,,Prepare deposition plan and witness outline regarding expert strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L320,A107,,Draft subpoena to third party regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L110,A109,,Analyze service requirements under applicable rules re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Prepare for settlement conference regarding expert strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re compliance with local rules with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A107,,Prepare trial notebook sections re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L340,A107,,Draft statement of undisputed facts regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Attend hearing and argue motion regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L510,A112,,Analyze document production for key facts regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing exhibit strategy and witness materials re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A103,,Mentor Associate on brief structure regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L320,A105,,Legal research on dispositive issues regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding procedural strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare interrogatories and RFPs regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft notice of removal re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A101,,Prepare for settlement conference regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft notice of removal regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft subpoena to third party re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review discovery plan and priorities regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L200,A102,,Meet and confer with opposing counsel re motion practice with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A110,,Approve deposition strategy re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L210,A107,,Draft protective order,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise privilege log entries regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Assess risk and exposure estimates re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Track discovery deficiencies regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A105,,Draft mediation brief; Draft joint case management statement; Prepare deposition cross outline; Research sanctions standards; Draft statement of undisputed facts re motion practice (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L300,A103,,Outline oral argument themes regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Prepare hearing strategy re motion practice with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft notice of removal re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A112,,Review case assessment and litigation priorities regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft initial disclosures re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Legal research on dispositive issues regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare witness availability chart regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L130,A110,,Compile record citations re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy regarding litigation strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A105,,Draft joint case management statement re discovery issues; Draft opposition to motion to compel; Legal research on dispositive issues,Associate,Y,N,N,N,,,,,,,
FEE,L120,A112,,Analyze opposing counsel tactics re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L120,A107,,Draft statement of undisputed facts regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review discovery plan and priorities re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Assess risk and exposure estimates re compliance with local rules; High-level review of draft motion re settlement framework; Prepare for hearing; refine arguments re discovery issues; Review discovery plan and priorities,Partner,Y,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L240,A113,,Assess risk and exposure estimates re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Review discovery plan and priorities regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L430,A106,,Evaluate settlement options re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L200,A102,,Meet and confer with opposing counsel re motion practice with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft subpoena to third party re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L240,A109,,Outline oral argument themes re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Prepare interrogatories and RFPs regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L400,A113,,Analyze exhibit set for hearing strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A105,,Draft mediation brief regarding procedural strategy; Draft initial disclosures; Prepare jury instructions research regarding expert strategy; Draft subpoena to third party re compliance with local rules (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L110,A101,,Conference with {NAME_PLACEHOLDER} re strategy re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition strategy for {NAME_PLACEHOLDER} regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A106,,Analyze service requirements under applicable rules re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Prepare hearing exhibit strategy and witness materials re settlement framework; Draft protective order; Draft joint case management statement; Draft letter to {NAME_PLACEHOLDER} re settlement positions regarding procedural strategy; Meet and confer with opposing counsel re trial preparation (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L200,A110,,Mentor Associate on brief structure regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L500,A103,,Prepare deposition plan and witness outline with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
